,precision,accuracy,recall,duration,f1,auc,iter,fold,tune,model,dataset
337,0.0984848484848485,0.2954545454545455,0.3333333333333333,640.1797161102295,0.15204678362573099,0.5,3,3,2,encoderM,WESAD
338,0.1787878787878788,0.5363636363636364,0.3333333333333333,643.5178868770598,0.232741617357002,0.5,4,4,2,encoderM,WESAD
339,0.1787878787878788,0.5363636363636364,0.3333333333333333,642.4272923469542,0.232741617357002,0.5,5,5,2,encoderM,WESAD
340,0.6891425567896156,0.7318181818181818,0.6972820277905023,534.691002368927,0.6886029000875901,0.8895080869657142,1,1,2,fcnM,WESAD
341,0.7363888888888889,0.7272727272727273,0.7624828218048557,334.2245035171509,0.7204184704184704,0.9037950597272632,2,2,2,fcnM,WESAD
342,0.7759856630824373,0.7954545454545454,0.8110398534127348,319.84977340698237,0.7773948010914835,0.9312942668874872,3,3,2,fcnM,WESAD
343,0.7298965632298966,0.7227272727272728,0.7534738127958467,629.8285105228424,0.7146392623779558,0.9269735837532448,4,4,2,fcnM,WESAD
344,0.7256828780812792,0.7136363636363636,0.7478240952817224,515.1529219150543,0.7075603072638247,0.9142082760726828,5,5,2,fcnM,WESAD
345,0.7474424151132868,0.6363636363636364,0.7624945675793132,2876.227314710617,0.6581818181818182,0.844751987972327,1,1,2,inceptionM,WESAD
346,0.4648707681106662,0.6909090909090909,0.5560625814863104,1688.0621712207794,0.5060468631897204,0.8408794061336433,2,2,2,inceptionM,WESAD
347,0.6695121951219513,0.7090909090909091,0.6021635716550972,1435.5278639793396,0.5901669437884132,0.8830244194650975,3,3,2,inceptionM,WESAD
348,0.8658910533910534,0.9,0.8860765589579148,1432.8744902610779,0.8747733100306548,0.9636726687574146,4,4,2,inceptionM,WESAD
349,0.6644281644281645,0.5363636363636364,0.6773142112125163,1518.979201555252,0.5653961949207349,0.7946738785721837,5,5,2,inceptionM,WESAD
350,0.5509578544061303,0.8136363636363636,0.6553672316384181,30.7724449634552,0.5984971935542278,0.943822309924005,1,1,2,mcdcnnM,WESAD
351,0.580712788259958,0.8136363636363636,0.6461538461538462,10.400830030441282,0.6067465092735851,0.9473008210296346,2,2,2,mcdcnnM,WESAD
352,0.5854700854700855,0.8272727272727273,0.6615384615384615,18.921123027801517,0.6178539768762142,0.9439937982310864,3,3,2,mcdcnnM,WESAD
353,0.5746421267893661,0.7954545454545454,0.6256410256410256,12.333220720291138,0.5914279602512494,0.8150363531719463,4,4,2,mcdcnnM,WESAD
354,0.5689526225083732,0.8136363636363636,0.6530638852672751,10.126959085464476,0.6061351522606134,0.9534004017054866,5,5,2,mcdcnnM,WESAD
355,0.6501382947930402,0.6818181818181818,0.6538402809589251,632.2707171440126,0.6435804657773977,0.8854798736154668,1,1,2,resnetM,WESAD
356,0.6852851605758583,0.7454545454545455,0.6872041533058483,525.6736545562743,0.6855072463768116,0.8612330714025629,2,2,2,resnetM,WESAD
357,0.6908384043272481,0.6954545454545454,0.6994197587417926,924.140296459198,0.678358497870693,0.8711899644103034,3,3,2,resnetM,WESAD
358,0.6077128260771283,0.5590909090909091,0.5523579642223709,1234.9309322834015,0.5589385151028986,0.8199343411207818,4,4,2,resnetM,WESAD
359,0.6183261183261183,0.5954545454545455,0.6001679645747443,1046.0557861328123,0.5898922333704942,0.8491519550841585,5,5,2,resnetM,WESAD
360,0.5822784810126582,0.8181818181818182,0.6512820512820513,22.81203269958496,0.6104834721746738,0.955114110198856,1,1,3,cnnM,WESAD
361,0.5854700854700855,0.8272727272727273,0.6615384615384615,11.82494020462036,0.6178539768762142,0.9587887757379284,2,2,3,cnnM,WESAD
362,0.9220779220779222,0.8363636363636363,0.6795564795564796,16.549952745437622,0.6541530744677121,0.9575237558288404,3,3,3,cnnM,WESAD
363,0.5815295815295816,0.8272727272727273,0.6638418079096046,12.944457054138185,0.6175535099535997,0.950717666819362,4,4,3,cnnM,WESAD
364,0.583864118895966,0.8227272727272728,0.6564102564102564,15.153990745544435,0.6141856060606059,0.9635434652383804,5,5,3,cnnM,WESAD
365,0.0984848484848485,0.2954545454545455,0.3333333333333333,1388.8643884658813,0.15204678362573099,0.5,1,1,3,encoderM,WESAD
366,0.1787878787878788,0.5363636363636364,0.3333333333333333,1330.3686463832855,0.232741617357002,0.4795459083594677,2,2,3,encoderM,WESAD
367,0.1787878787878788,0.5363636363636364,0.3333333333333333,1298.651193857193,0.232741617357002,0.5,3,3,3,encoderM,WESAD
368,0.0984848484848485,0.2954545454545455,0.3333333333333333,1229.5150618553164,0.15204678362573099,0.5,4,4,3,encoderM,WESAD
369,0.1787878787878788,0.5363636363636364,0.3333333333333333,1209.257290840149,0.232741617357002,0.5,5,5,3,encoderM,WESAD
370,0.7365591397849464,0.6818181818181818,0.7589708352420218,569.0816316604613,0.6908831908831911,0.8884662367713215,1,1,3,fcnM,WESAD
371,0.8037037037037037,0.759090909090909,0.8502824858757062,326.87707948684687,0.764353226338511,0.9697123459835324,2,2,3,fcnM,WESAD
372,0.7633868808567602,0.7363636363636363,0.7990532905787142,440.5450310707092,0.7371345029239765,0.9435815215476232,3,3,3,fcnM,WESAD
373,0.7818627450980392,0.8181818181818182,0.806611696442205,286.8411030769348,0.7884247884247885,0.9144983967017866,4,4,3,fcnM,WESAD
374,0.6826560071063735,0.6681818181818182,0.6886547564513666,397.3603706359863,0.6611413084168127,0.8877767598106582,5,5,3,fcnM,WESAD
375,0.7223786726743641,0.7045454545454546,0.7130824435909182,1272.549533843994,0.6939102564102564,0.8860007987126631,1,1,3,inceptionM,WESAD
376,0.6979336474546497,0.7727272727272727,0.7041533058482212,1006.3242700099944,0.7003806632696085,0.8312549185430541,2,2,3,inceptionM,WESAD
377,0.9134166573313915,0.9,0.8769888532600397,837.5765357017517,0.8912436371909743,0.9379065506184152,3,3,3,inceptionM,WESAD
378,0.7055983376115389,0.740909090909091,0.7153000458085205,997.1127374172212,0.7044508003412112,0.9042596051070628,4,4,3,inceptionM,WESAD
379,0.7621725855696609,0.7545454545454545,0.7310617005532261,992.2569453716278,0.7318880272399125,0.9362967922289956,5,5,3,inceptionM,WESAD
380,0.5546007876834945,0.75,0.5766623207301174,18.15161418914795,0.5505979481575912,0.8499776830285306,1,1,3,mcdcnnM,WESAD
381,0.5747924322852865,0.8090909090909091,0.6433289873967839,11.917985439300535,0.6028186694054547,0.9398487144249856,2,2,3,mcdcnnM,WESAD
382,0.562015503875969,0.7545454545454545,0.5794871794871795,11.87856674194336,0.5544502085240566,0.8679792569623078,3,3,3,mcdcnnM,WESAD
383,0.5302424726885159,0.8,0.6422859626249456,9.952269077301024,0.5807970435122506,0.8963969836851193,4,4,3,mcdcnnM,WESAD
384,0.5667491837979406,0.7863636363636364,0.6176879617557584,14.13450813293457,0.5835910001361259,0.9179774950961392,5,5,3,mcdcnnM,WESAD
385,0.5768232892148032,0.5272727272727272,0.5470042402245793,1892.3516783714292,0.5309896599039498,0.7728255635035296,1,1,3,resnetM,WESAD
386,0.6212121212121212,0.5136363636363637,0.6060807874367197,1224.5250432491302,0.5464719194418892,0.7512579724444132,2,2,3,resnetM,WESAD
387,0.5784936479128856,0.5227272727272727,0.5404242573734099,2466.846022605896,0.5359189214237816,0.7678177525635154,3,3,3,resnetM,WESAD
388,0.6927302477793361,0.6409090909090909,0.6680761596015833,733.863067150116,0.6307965927919273,0.8259387810235269,4,4,3,resnetM,WESAD
389,0.6081863348375041,0.509090909090909,0.5707577199102624,1674.2102704048154,0.5387101387101386,0.7639663131188555,5,5,3,resnetM,WESAD
390,0.578125,0.8181818181818182,0.6535853976531943,19.261375665664676,0.6102529281955525,0.9468685765295936,1,1,4,cnnM,WESAD
391,0.5764499713544299,0.8136363636363636,0.6484571925249892,9.91694402694702,0.6065530303030303,0.9275497139903921,2,2,4,cnnM,WESAD
392,0.5822784810126582,0.8181818181818182,0.6512820512820513,12.678145408630373,0.6104834721746738,0.9414261719346464,3,3,4,cnnM,WESAD
393,0.5743145743145743,0.8181818181818182,0.6558887440243373,10.813515424728394,0.6100134710372699,0.930906656330385,4,4,4,cnnM,WESAD
394,0.578125,0.8181818181818182,0.6535853976531943,10.63542342185974,0.6102529281955525,0.9325475410221172,5,5,4,cnnM,WESAD
395,0.0984848484848485,0.2954545454545455,0.3333333333333333,901.0417621135713,0.15204678362573099,0.5,1,1,4,encoderM,WESAD
396,0.1787878787878788,0.5363636363636364,0.3333333333333333,822.2389352321625,0.232741617357002,0.6006865405170491,2,2,4,encoderM,WESAD
397,0.1787878787878788,0.5363636363636364,0.3333333333333333,822.0296816825868,0.232741617357002,0.5,3,3,4,encoderM,WESAD
398,0.1787878787878788,0.5363636363636364,0.3333333333333333,820.7373049259186,0.232741617357002,0.5,4,4,4,encoderM,WESAD
399,0.0984848484848485,0.2954545454545455,0.3333333333333333,822.5795862674713,0.15204678362573099,0.4479262835195039,5,5,4,encoderM,WESAD
400,0.82002457002457,0.8590909090909091,0.8382195755077109,298.68712949752813,0.8273042571926609,0.9255300280724008,1,1,4,fcnM,WESAD
401,0.8316749585406301,0.8636363636363636,0.7730187814933579,267.28233981132513,0.7879036672140121,0.8867889401787706,2,2,4,fcnM,WESAD
402,0.7017752148349162,0.7090909090909091,0.7140784852649259,242.60875749588013,0.6913119243216331,0.8785833421426642,3,3,4,fcnM,WESAD
403,0.7524685052774941,0.7090909090909091,0.7821041380363414,416.2001161575317,0.7147458017023234,0.9092404007658244,4,4,4,fcnM,WESAD
404,0.7406726806994097,0.7363636363636363,0.7681325393189801,254.1336042881012,0.7275757575757575,0.9011052773764638,5,5,4,fcnM,WESAD
405,0.7016572504708098,0.4318181818181818,0.4854070498138294,2009.4726507663727,0.4066315142822463,0.8685583236430693,1,1,4,inceptionM,WESAD
406,0.8980492529053681,0.8818181818181818,0.7820148701504634,1205.0734615325928,0.8052136689387992,0.9544263951043612,2,2,4,inceptionM,WESAD
407,0.6936977299880526,0.5181818181818182,0.5566545685189753,1155.6891198158266,0.5138931843531642,0.6471328564548904,3,3,4,inceptionM,WESAD
408,0.6308549150654413,0.4727272727272727,0.5946028166367149,1221.1741409301758,0.5097034146495018,0.8235855151109388,4,4,4,inceptionM,WESAD
409,0.7286929929530648,0.7772727272727272,0.7378989158650175,1297.211447238922,0.7312598411266209,0.8928585691297556,5,5,4,inceptionM,WESAD
410,0.4724658869395711,0.7,0.5640156453715776,15.424553871154785,0.5141392813960622,0.7264180086213985,1,1,4,mcdcnnM,WESAD
411,0.5815295815295816,0.8272727272727273,0.6638418079096046,14.314676761627195,0.6175535099535997,0.9538156148325642,2,2,4,mcdcnnM,WESAD
412,0.8780772509672765,0.8727272727272727,0.7763651526363392,18.351472377777103,0.7979196343779678,0.9490632744870032,3,3,4,mcdcnnM,WESAD
413,0.9284079764628964,0.9136363636363636,0.8450779332135264,18.695680856704712,0.8721836169533751,0.9751606234657082,4,4,4,mcdcnnM,WESAD
414,0.580712788259958,0.8136363636363636,0.6461538461538462,11.729066610336304,0.6067465092735851,0.9596532647380104,5,5,4,mcdcnnM,WESAD
415,0.6634690799396682,0.7090909090909091,0.6746702373821019,2195.4172656536107,0.6642030289619524,0.8147914537745047,1,1,4,resnetM,WESAD
416,0.7055948769801147,0.6681818181818182,0.7195755077111009,1447.9821991920471,0.6720432444966161,0.8617780753373973,2,2,4,resnetM,WESAD
417,0.6206421029950443,0.6181818181818182,0.6058047617369652,1627.638346672058,0.6000158183206846,0.8107379870091735,3,3,4,resnetM,WESAD
418,0.7161616161616161,0.6136363636363636,0.7227821041380363,1369.6091012954712,0.6334321049483188,0.8161892009349637,4,4,4,resnetM,WESAD
419,0.65122830741492,0.6090909090909091,0.6457474423576118,2438.8429737091064,0.6146953405017921,0.8108260803176058,5,5,4,resnetM,WESAD
420,0.5854700854700855,0.8272727272727273,0.6615384615384615,37.54143476486206,0.6178539768762142,0.9591223557325252,1,1,5,cnnM,WESAD
421,0.5764499713544299,0.8136363636363636,0.6484571925249892,15.148265838623047,0.6065530303030303,0.9441964128404808,2,2,5,cnnM,WESAD
422,0.5798180314309347,0.8227272727272728,0.6587136027813995,14.313929796218872,0.613919413919414,0.938393412969684,3,3,5,cnnM,WESAD
423,0.5815295815295816,0.8272727272727273,0.6638418079096046,15.65723729133606,0.6175535099535997,0.959132339640814,4,4,5,cnnM,WESAD
424,0.5798180314309347,0.8227272727272728,0.6587136027813995,15.255005836486815,0.613919413919414,0.9358962613199902,5,5,5,cnnM,WESAD
425,0.6576767676767677,0.8090909090909091,0.6564231767621599,1345.0917811393738,0.623054435511884,0.9036394282156994,1,1,5,encoderM,WESAD
426,0.627614169867691,0.7818181818181819,0.6456581744717339,1342.588196992874,0.6247055016956872,0.8464075548821312,2,2,5,encoderM,WESAD
427,0.684572440087146,0.8090909090909091,0.6518164840198738,1337.2570040225985,0.6199829323874634,0.901477031138048,3,3,5,encoderM,WESAD
428,0.7974921277552856,0.8181818181818182,0.665953698157088,1327.4113886356356,0.640360873694207,0.930981829286914,4,4,5,encoderM,WESAD
429,0.7097260053720728,0.7454545454545455,0.7243090548175294,1184.4176852703094,0.6990102509720749,0.8920275555868775,5,5,5,encoderM,WESAD
430,0.6842424242424242,0.7181818181818181,0.6888074515193159,334.0454173088074,0.6805610955989895,0.8852232284435674,1,1,5,fcnM,WESAD
431,0.7599642811583109,0.7545454545454545,0.7979844251030692,398.57325410842896,0.7457998350855495,0.9208276072682852,2,2,5,fcnM,WESAD
432,0.81185263653484,0.8363636363636363,0.8550160329821347,284.2993702888489,0.8189252336448599,0.9450045221231664,3,3,5,fcnM,WESAD
433,0.6819661819661819,0.7,0.6898763169949612,352.341947555542,0.6737872091749151,0.8891128416552144,4,4,5,fcnM,WESAD
434,0.7519444444444444,0.7318181818181818,0.7838601313177586,395.2218456268311,0.7300090046204036,0.91674477606681,5,5,5,fcnM,WESAD
435,0.5895508774034256,0.6136363636363636,0.5515803939532753,1721.3043382167816,0.5631603343591648,0.7842524401846435,1,1,5,inceptionM,WESAD
436,0.624197878531869,0.6272727272727273,0.6780283542995408,1201.1909129619596,0.6177268177268177,0.8974864042660653,2,2,5,inceptionM,WESAD
437,0.5992530345471522,0.6954545454545454,0.5919858580875531,1085.9329912662506,0.5414821221095301,0.8669814534221314,3,3,5,inceptionM,WESAD
438,0.7394594101827795,0.6545454545454545,0.7415471534115602,1880.8494069576266,0.6676343009676343,0.9208763522322844,4,4,5,inceptionM,WESAD
439,0.6267894313181065,0.6636363636363637,0.6156265783384428,1084.1374280452726,0.6120799835085551,0.6971992200805761,5,5,5,inceptionM,WESAD
440,0.5028633586076721,0.7545454545454545,0.5887005649717514,15.820099353790285,0.5412343487025838,0.8805037762664881,1,1,5,mcdcnnM,WESAD
441,0.580712788259958,0.8136363636363636,0.6461538461538462,8.088156700134277,0.6067465092735851,0.9651814134864982,2,2,5,mcdcnnM,WESAD
442,0.5522916431288367,0.759090909090909,0.5892220773576705,8.285974025726317,0.5594806224601051,0.8756721519433385,3,3,5,mcdcnnM,WESAD
443,0.5798180314309347,0.8227272727272728,0.6587136027813995,7.198197841644287,0.613919413919414,0.9642164981148033,4,4,5,mcdcnnM,WESAD
444,0.5670995670995671,0.8090909090909091,0.6479356801390699,7.304206609725952,0.6024734321209398,0.9096285986116494,5,5,5,mcdcnnM,WESAD
445,0.7172852116672342,0.6727272727272727,0.7347686669720569,1105.886288166046,0.6790890269151141,0.8952429613446563,1,1,5,resnetM,WESAD
446,0.8742895972325179,0.8,0.6592609558711254,549.8717157840729,0.6210038188761593,0.9160699813242186,2,2,5,resnetM,WESAD
447,0.8306033306033306,0.8681818181818182,0.8500534432737822,581.3479890823363,0.8384459180189409,0.958631382360196,3,3,5,resnetM,WESAD
448,0.6995717827360829,0.7045454545454546,0.7112536265078638,874.9976229667664,0.6879597367402246,0.89813946932591,4,4,5,resnetM,WESAD
449,0.7616832092638544,0.7636363636363637,0.7782973325346206,913.2830979824066,0.7530624589448118,0.9361035742391676,5,5,5,resnetM,WESAD
450,0.5822784810126582,0.8181818181818182,0.6512820512820513,34.805575609207146,0.6104834721746738,0.9462143368923028,1,1,6,cnnM,WESAD
451,0.5764499713544299,0.8136363636363636,0.6484571925249892,13.519210577011108,0.6065530303030303,0.9364459635646076,2,2,6,cnnM,WESAD
452,0.5798180314309347,0.8227272727272728,0.6587136027813995,13.900031089782715,0.613919413919414,0.9307985952053748,3,3,6,cnnM,WESAD
453,0.5791666666666667,0.8090909090909091,0.6410256410256411,13.825815916061401,0.6029736211031175,0.9218776795047982,4,4,6,cnnM,WESAD
454,0.5743145743145743,0.8181818181818182,0.6558887440243373,14.114073038101196,0.6100134710372699,0.9391410315139128,5,5,6,cnnM,WESAD
455,0.5420689655172414,0.8045454545454546,0.6451108213820078,4975.199599504471,0.5889733840304183,0.899338712898035,1,1,6,encoderM,WESAD
456,0.760523938572719,0.8090909090909091,0.6649106733852497,5050.067732572556,0.6206080324092748,0.9006377955530498,2,2,6,encoderM,WESAD
457,0.548350505718877,0.8045454545454546,0.6428074750108649,6776.575176000594,0.5910626422853785,0.8969613681478088,3,3,6,encoderM,WESAD
458,0.8019568641706046,0.8090909090909091,0.6772789738891434,7128.151243209839,0.6461538066616097,0.9030075055498784,4,4,6,encoderM,WESAD
459,0.6356181356181356,0.7772727272727272,0.6251324336070099,5907.794274806976,0.5831651919843436,0.8974770076464992,5,5,6,encoderM,WESAD
460,0.7625641025641027,0.8272727272727273,0.7380516109329669,339.63841295242315,0.7446236559139785,0.9390740805995044,1,1,6,fcnM,WESAD
461,0.7802153968887117,0.8227272727272728,0.7970682546953735,365.6359896659851,0.7861047715089433,0.9273406392050458,2,2,6,fcnM,WESAD
462,0.8021268137547208,0.85,0.7707283554741182,253.01780796051025,0.7808624124413598,0.9118097889284329,3,3,6,fcnM,WESAD
463,0.7588094167041536,0.8136363636363636,0.7604977859215148,283.74861526489263,0.7596217494089835,0.9214865452153588,4,4,6,fcnM,WESAD
464,0.8420422816114878,0.8772727272727273,0.8680714612918002,253.0684237480164,0.8519186879677301,0.9663689112841656,5,5,6,fcnM,WESAD
465,0.5229641644889008,0.7727272727272727,0.6299435028248587,1422.4612348079681,0.5713134568896051,0.8933395585937959,1,1,6,inceptionM,WESAD
466,0.6733941733941734,0.6954545454545454,0.7365246602534737,1091.0591683387756,0.6776871980676328,0.8939526880204847,2,2,6,inceptionM,WESAD
467,0.5431851283719922,0.5818181818181818,0.5955741921843617,1197.530888080597,0.5431988770519364,0.8440589872793263,3,3,6,inceptionM,WESAD
468,0.6420875420875422,0.6090909090909091,0.5871865346441618,2170.6668615341187,0.5960499630214172,0.8259534632415989,4,4,6,inceptionM,WESAD
469,0.7184606481481483,0.6954545454545454,0.6681501579806666,1569.9404294490814,0.6683913345054714,0.8011002854223191,5,5,6,inceptionM,WESAD
470,0.5798180314309347,0.8227272727272728,0.6587136027813995,17.620669841766354,0.613919413919414,0.9676180743977356,1,1,6,mcdcnnM,WESAD
471,0.5764499713544299,0.8136363636363636,0.6484571925249892,16.383387804031372,0.6065530303030303,0.9431298965197272,2,2,6,mcdcnnM,WESAD
472,0.5206349206349207,0.5818181818181818,0.3846153846153846,7.155515193939209,0.3287262872628726,0.7722617663295628,3,3,6,mcdcnnM,WESAD
473,0.580712788259958,0.8136363636363636,0.6461538461538462,10.99948525428772,0.6067465092735851,0.9489933871289804,4,4,6,mcdcnnM,WESAD
474,0.5696643951754807,0.8272727272727273,0.6615384615384615,18.96606945991516,0.6108491002237881,0.9547358962613199,5,5,6,mcdcnnM,WESAD
475,0.6194086093008822,0.5681818181818182,0.5657692894981031,2539.3456609249115,0.5682493078067822,0.8083165956047313,1,1,6,resnetM,WESAD
476,0.452778412215032,0.45,0.4660089032970389,2152.7225964069366,0.4390979280068009,0.6860231156841327,2,2,6,resnetM,WESAD
477,0.5149342891278376,0.759090909090909,0.6214689265536723,1245.4009971618652,0.5605616280103084,0.9107186064813184,3,3,6,resnetM,WESAD
478,0.7695627958785853,0.6454545454545455,0.7727509778357237,1862.0069034099577,0.6643259052829309,0.8068630560155983,4,4,6,resnetM,WESAD
479,0.6975867269984918,0.6136363636363636,0.7042296533821958,2329.7514073848724,0.6314015135619063,0.8206713884679987,5,5,6,resnetM,WESAD
480,0.5507836603727014,0.8090909090909091,0.652542372881356,23.885144472122192,0.5971041348739191,0.9164094342060444,1,1,7,cnnM,WESAD
481,0.9252349364289664,0.8636363636363636,0.7420980302336235,16.612409830093384,0.7538830052935596,0.9056673361758109,2,2,7,cnnM,WESAD
482,0.5761063961239553,0.8227272727272728,0.6610169491525424,14.189563274383545,0.6136456819113646,0.942537909487062,3,3,7,cnnM,WESAD
483,0.5761063961239553,0.8227272727272728,0.6610169491525424,14.948710441589355,0.6136456819113646,0.8690387258183868,4,4,7,cnnM,WESAD
484,0.5743145743145743,0.8181818181818182,0.6558887440243373,13.399381160736086,0.6100134710372699,0.9194333838401636,5,5,7,cnnM,WESAD
485,0.1787878787878788,0.5363636363636364,0.3333333333333333,991.4009902477264,0.232741617357002,0.5,1,1,7,encoderM,WESAD
486,0.1787878787878788,0.5363636363636364,0.3333333333333333,913.2953686714172,0.232741617357002,0.5,2,2,7,encoderM,WESAD
487,0.1787878787878788,0.5363636363636364,0.3333333333333333,913.183500289917,0.232741617357002,0.5,3,3,7,encoderM,WESAD
488,0.0984848484848485,0.2954545454545455,0.3333333333333333,918.4858329296112,0.15204678362573099,0.4840257467376112,4,4,7,encoderM,WESAD
489,0.1787878787878788,0.5363636363636364,0.3333333333333333,941.9450340270996,0.232741617357002,0.5356807263586925,5,5,7,encoderM,WESAD
490,0.8075412411626081,0.85,0.7521759047182776,313.0336375236511,0.7621452621452621,0.8909586901112325,1,1,7,fcnM,WESAD
491,0.7142369642369643,0.7681818181818182,0.7198808978469996,233.2296507358551,0.7158876489298615,0.8509273288934306,2,2,7,fcnM,WESAD
492,0.6825006825006824,0.740909090909091,0.6843792945487861,293.3553848266602,0.6824626664510216,0.8172093214466095,3,3,7,fcnM,WESAD
493,0.6551041551041551,0.6727272727272727,0.6543747136967476,350.0926101207733,0.6442178311844845,0.8516955025429601,4,4,7,fcnM,WESAD
494,0.6875901875901876,0.6727272727272727,0.6976637654603756,591.7535004615784,0.6655616335809185,0.8804826338724644,5,5,7,fcnM,WESAD
495,0.6863799283154122,0.7045454545454546,0.6927011757520233,1444.2926688194275,0.6784591571321429,0.8422319320624405,1,1,7,inceptionM,WESAD
496,0.6499642090193272,0.6681818181818182,0.602328012497504,922.3895013332367,0.6193287451432815,0.880370461726394,2,2,7,inceptionM,WESAD
497,0.6768253968253969,0.7727272727272727,0.6933624628539884,878.3143484592438,0.6830227743271221,0.9112506900642492,3,3,7,inceptionM,WESAD
498,0.705736025753585,0.6272727272727273,0.7188883799053291,992.5321283340454,0.6409415770234808,0.8652037304579677,4,4,7,inceptionM,WESAD
499,0.5810061398296692,0.8227272727272728,0.6610169491525424,875.870418548584,0.6161516576997831,0.8529393800580242,5,5,7,inceptionM,WESAD
500,0.5761063961239553,0.8227272727272728,0.6610169491525424,19.034814596176147,0.6136456819113646,0.9548680362239684,1,1,7,mcdcnnM,WESAD
501,0.5557236033651574,0.8045454545454546,0.6497175141242938,8.724129676818848,0.5982778879341999,0.9522757438011676,2,2,7,mcdcnnM,WESAD
502,0.578125,0.8181818181818182,0.6535853976531943,8.151928901672362,0.6102529281955525,0.9442944900572018,3,3,7,mcdcnnM,WESAD
